property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-009172,Bangalore,Koramangala,Premium,Penthouse,4,5,1,2056,1728,9,11,Mid (5-9),North-East,Semi-Furnished,12,2,9.1,1,1,0,1,5981,6.5,0.4,5,1,Resale,365.42,High
PROP-021168,Mumbai,Thane,Affordable,Apartment,5,4,4,2363,1933,0,8,Ground,North,Fully Furnished,4,5,6.7,0,0,1,0,3962,18.3,1.1,2,0,Resale,106.97,Low
PROP-037506,Hyderabad,Jubilee Hills,Premium,Apartment,2,3,4,989,795,1,7,Low (1-4),North-East,Semi-Furnished,3,0,7.1,0,1,1,0,4141,6.0,0.8,3,1,Resale,160.03,Low
PROP-006772,Mumbai,Powai,Standard,Penthouse,5,6,2,2694,2305,6,8,Mid (5-9),West,Fully Furnished,20,2,7.4,1,0,0,1,5084,12.4,0.4,2,1,New,268.58,High
PROP-037547,Delhi,Noida Extension,Affordable,Apartment,2,2,1,1055,903,32,39,Top (20+),North,Semi-Furnished,14,1,6.0,0,0,0,1,1916,20.3,6.6,2,1,New,35.23,Low
PROP-028960,Hyderabad,Kondapur,Standard,Apartment,1,1,2,473,400,3,9,Low (1-4),East,Semi-Furnished,14,1,5.7,0,0,0,1,2325,10.4,5.9,0,2,Resale,33.81,Low
PROP-044733,Mumbai,Navi Mumbai,Affordable,Apartment,2,3,2,697,567,2,8,Low (1-4),North-West,Unfurnished,1,0,6.2,0,0,0,1,3039,20.3,3.3,0,2,New,27.52,Low
PROP-045239,Hyderabad,Jubilee Hills,Premium,Apartment,2,1,3,999,874,5,14,Mid (5-9),North,Semi-Furnished,9,0,6.9,0,0,1,1,2531,14.5,3.6,5,4,Resale,83.78,Low
PROP-011225,Delhi,South Delhi,Premium,Villa,3,4,1,1801,1477,3,6,Low (1-4),North,Semi-Furnished,8,5,8.0,0,1,1,1,5386,4.3,0.4,8,4,Resale,311.88,High
PROP-004731,Bangalore,Whitefield,Standard,Apartment,3,3,4,1528,1326,9,11,Mid (5-9),East,Unfurnished,7,4,5.5,0,0,0,1,3048,18.5,7.0,6,4,Resale,141.43,Low
PROP-004867,Mumbai,Andheri,Standard,Apartment,3,3,0,1298,1093,0,17,Ground,East,Fully Furnished,3,1,4.2,0,0,1,0,2029,10.8,1.2,1,2,Resale,117.76,Low
PROP-000560,Mumbai,Bandra,Premium,Independent House,3,3,1,1743,1437,14,15,High (10-19),North-East,Fully Furnished,0,1,7.8,0,0,1,1,3089,14.7,1.9,7,5,Resale,328.88,High
PROP-022893,Mumbai,Andheri,Standard,Independent House,3,3,0,1801,1463,9,15,Mid (5-9),North,Unfurnished,4,0,5.4,0,0,1,1,2876,11.3,1.0,7,2,Resale,99.33,Low
PROP-001584,Hyderabad,Gachibowli,Standard,Villa,3,3,1,1602,1324,0,9,Ground,South-East,Fully Furnished,0,4,7.8,0,0,1,0,2251,10.6,0.1,3,0,Resale,180.84,Low
PROP-025117,Hyderabad,Jubilee Hills,Premium,Apartment,4,4,2,1691,1403,4,10,Low (1-4),East,Semi-Furnished,1,4,6.3,1,0,1,1,4823,8.7,0.1,2,3,New,370.42,High
PROP-020086,Delhi,Noida Extension,Affordable,Villa,5,5,1,2753,2375,2,10,Low (1-4),South,Fully Furnished,3,5,8.1,0,0,1,1,3690,18.6,3.7,4,4,Resale,216.98,High
PROP-044220,Delhi,Dwarka,Standard,Apartment,3,2,1,1368,1104,5,13,Mid (5-9),South-West,Semi-Furnished,3,2,5.5,0,0,1,1,2909,11.0,0.1,3,2,New,86.69,Low
PROP-022147,Hyderabad,Gachibowli,Standard,Apartment,3,2,2,1248,1006,2,11,Low (1-4),West,Fully Furnished,3,1,5.9,0,0,0,1,2687,13.1,0.4,3,1,New,85.39,Low
PROP-043436,Mumbai,Bandra,Premium,Studio,1,1,1,668,547,5,9,Mid (5-9),South-West,Semi-Furnished,16,1,6.3,1,1,1,1,5148,7.0,0.4,8,3,New,115.61,Low
PROP-013101,Bangalore,Indiranagar,Premium,Apartment,2,1,2,976,827,14,23,High (10-19),West,Semi-Furnished,2,3,6.0,0,1,1,1,4443,5.2,3.9,4,4,New,175.03,Low
PROP-048324,Mumbai,Bandra,Premium,Apartment,3,4,1,1407,1223,28,35,Top (20+),South-West,Fully Furnished,4,3,8.5,1,1,0,1,6034,6.3,1.1,8,0,Resale,182.94,Low
PROP-002970,Delhi,Gurgaon DLF,Premium,Villa,4,3,1,2200,1789,1,10,Low (1-4),South-West,Semi-Furnished,0,2,9.7,1,1,1,0,6430,5.3,0.5,8,3,Resale,335.54,High
PROP-019344,Mumbai,Andheri,Standard,Studio,1,1,0,300,253,0,6,Ground,South-West,Unfurnished,2,1,7.1,0,0,0,0,1850,12.6,2.1,4,0,Resale,14.07,Low
PROP-032553,Delhi,South Delhi,Premium,Apartment,3,3,2,1566,1266,6,8,Mid (5-9),South-West,Unfurnished,3,3,7.0,1,0,0,1,4753,10.4,5.6,3,2,New,270.85,High
PROP-017999,Bangalore,Whitefield,Standard,Independent House,3,3,1,1624,1421,16,18,High (10-19),East,Unfurnished,1,2,4.9,0,1,0,1,5222,11.3,0.7,1,2,Resale,137.85,Low
PROP-012197,Mumbai,Powai,Standard,Studio,1,2,1,574,474,10,18,High (10-19),West,Unfurnished,1,1,5.1,0,0,1,1,2352,12.8,3.2,3,2,New,18.19,Low
PROP-026365,Bangalore,Whitefield,Standard,Apartment,2,2,1,954,826,7,15,Mid (5-9),South-West,Semi-Furnished,0,3,6.8,0,0,0,1,1806,12.1,8.1,1,2,Resale,58.35,Low
PROP-030589,Hyderabad,Kondapur,Standard,Studio,1,1,3,351,285,13,17,High (10-19),South-East,Unfurnished,3,1,4.1,0,0,1,1,1457,12.5,0.3,4,1,New,50.31,Low
PROP-003630,Hyderabad,Jubilee Hills,Premium,Independent House,5,6,1,2742,2226,19,25,High (10-19),South-West,Fully Furnished,2,0,6.2,1,0,1,1,5473,13.7,4.8,8,5,Resale,374.03,High
PROP-034223,Mumbai,Thane,Affordable,Villa,5,5,3,2543,2149,7,8,Mid (5-9),East,Semi-Furnished,15,2,6.4,0,0,1,1,3684,21.6,1.4,4,1,Resale,124.14,Low
PROP-025144,Delhi,Noida Extension,Affordable,Penthouse,4,4,3,2061,1723,9,13,Mid (5-9),South-West,Fully Furnished,3,3,7.7,1,0,1,1,4830,20.0,3.8,2,3,New,107.34,Low
PROP-015247,Delhi,Noida Sector 62,Standard,Studio,1,1,2,493,419,8,10,Mid (5-9),South-West,Unfurnished,9,2,3.8,0,0,1,1,1412,13.9,7.3,2,3,Resale,29.86,Low
PROP-008101,Mumbai,Bandra,Premium,Studio,1,1,1,339,297,7,9,Mid (5-9),North,Semi-Furnished,3,4,7.4,1,1,0,1,5014,5.9,3.2,2,4,New,55.69,Low
PROP-033994,Delhi,South Delhi,Premium,Row House,3,2,2,1348,1123,0,6,Ground,West,Fully Furnished,1,1,7.9,1,0,1,0,3685,5.5,1.0,3,2,Resale,248.65,High
PROP-033159,Bangalore,Electronic City,Standard,Apartment,4,4,1,1753,1422,9,10,Mid (5-9),South-West,Unfurnished,27,2,4.7,0,0,1,1,3028,13.0,0.6,3,0,Resale,123.27,Low
PROP-032989,Delhi,Gurgaon DLF,Premium,Apartment,2,2,1,957,778,19,26,High (10-19),North,Unfurnished,8,1,6.1,1,1,0,1,6180,7.9,1.1,4,3,Resale,131.61,Low
PROP-014650,Hyderabad,Gachibowli,Standard,Villa,4,3,3,2337,1892,8,9,Mid (5-9),East,Unfurnished,5,2,7.1,1,0,1,1,4962,10.3,1.4,1,0,Resale,146.05,Low
PROP-006481,Mumbai,Andheri,Standard,Independent House,5,5,1,2706,2377,2,4,Low (1-4),West,Fully Furnished,4,1,5.1,0,0,1,1,3338,13.8,1.7,0,1,Resale,171.18,Low
PROP-032121,Delhi,Dwarka,Standard,Studio,1,1,0,591,508,3,4,Low (1-4),North-West,Semi-Furnished,0,0,5.3,0,0,1,1,2163,10.5,3.2,4,4,Resale,63.5,Low
PROP-013545,Hyderabad,Kondapur,Standard,Apartment,2,2,1,1134,935,2,7,Low (1-4),South-West,Semi-Furnished,5,0,2.8,0,0,0,1,3220,12.0,0.6,3,2,Resale,88.13,Low
PROP-030870,Bangalore,Koramangala,Premium,Apartment,4,4,1,1619,1335,8,9,Mid (5-9),North-West,Unfurnished,6,1,7.1,1,0,1,1,4939,4.9,4.6,2,6,Resale,197.72,High
PROP-049678,Bangalore,Whitefield,Standard,Apartment,2,2,3,1050,865,11,13,High (10-19),South,Unfurnished,10,0,6.2,0,0,1,1,2915,13.8,1.1,3,2,New,95.64,Low
PROP-033417,Bangalore,Indiranagar,Premium,Villa,3,3,4,1750,1462,6,9,Mid (5-9),West,Semi-Furnished,9,3,8.5,1,1,1,1,6895,6.8,1.1,8,2,Resale,124.23,Low
PROP-009524,Mumbai,Thane,Affordable,Independent House,3,4,3,1687,1462,18,27,High (10-19),North-East,Unfurnished,12,1,4.6,0,0,1,1,3470,23.5,0.6,2,0,Resale,81.78,Low
PROP-033589,Hyderabad,Banjara Hills,Premium,Villa,4,4,3,2259,1940,3,8,Low (1-4),North,Fully Furnished,4,5,9.9,1,1,1,1,7302,8.9,1.7,6,6,Resale,358.01,High
PROP-026422,Mumbai,Powai,Standard,Apartment,2,3,0,1027,854,1,10,Low (1-4),North-East,Fully Furnished,4,1,7.0,1,0,1,0,3308,11.8,4.5,4,0,Resale,132.03,Low
PROP-003705,Mumbai,Bandra,Premium,Row House,5,5,3,2148,1806,2,7,Low (1-4),South-East,Unfurnished,3,2,4.0,1,1,1,1,6234,7.8,0.5,8,3,Resale,266.86,High
PROP-044877,Hyderabad,Jubilee Hills,Premium,Studio,1,1,0,509,448,3,9,Low (1-4),South-West,Unfurnished,4,3,6.2,0,0,1,1,2423,6.2,1.4,7,2,New,58.94,Low
PROP-005846,Mumbai,Bandra,Premium,Apartment,3,2,3,1268,1088,6,13,Mid (5-9),East,Semi-Furnished,3,2,6.0,0,0,1,1,2622,7.1,0.6,5,2,New,181.29,Low
PROP-048289,Mumbai,Thane,Affordable,Apartment,4,5,3,1980,1727,19,23,High (10-19),South-East,Unfurnished,4,3,4.9,0,0,0,1,3180,18.9,3.6,3,3,Resale,77.4,Low
PROP-037988,Bangalore,Electronic City,Standard,Apartment,2,2,3,924,789,34,41,Top (20+),North-West,Semi-Furnished,15,2,6.6,0,0,1,1,2462,13.7,1.9,2,1,Resale,41.17,Low
PROP-011715,Hyderabad,Jubilee Hills,Premium,Apartment,3,4,0,1321,1098,2,4,Low (1-4),North-East,Unfurnished,20,2,4.6,1,0,1,1,3443,7.0,0.3,7,2,Resale,151.48,Low
PROP-028171,Mumbai,Powai,Standard,Apartment,4,5,4,1789,1574,4,10,Low (1-4),South-West,Semi-Furnished,7,5,6.8,0,0,0,1,3414,12.0,0.4,2,0,Resale,181.45,Low
PROP-029588,Delhi,South Delhi,Premium,Apartment,3,3,1,1379,1112,14,23,High (10-19),South-West,Semi-Furnished,3,1,7.3,1,0,1,1,4308,4.3,0.6,5,1,New,212.08,High
PROP-018987,Delhi,Noida Extension,Affordable,Penthouse,4,3,2,2087,1695,16,24,High (10-19),North,Unfurnished,31,1,6.8,1,1,1,1,6484,21.1,0.2,3,1,Resale,108.78,Low
PROP-016593,Bangalore,HSR Layout,Standard,Independent House,5,5,4,2617,2248,9,10,Mid (5-9),South,Fully Furnished,5,5,6.3,0,0,1,1,3216,16.6,0.4,3,5,New,207.83,High
PROP-012247,Bangalore,Whitefield,Standard,Apartment,3,4,2,1409,1187,8,11,Mid (5-9),South,Unfurnished,8,4,4.6,0,0,1,1,2815,15.9,2.1,4,1,Resale,114.97,Low
PROP-036041,Hyderabad,Jubilee Hills,Premium,Row House,3,3,2,1391,1157,4,13,Low (1-4),North,Unfurnished,1,4,6.8,1,1,1,1,5734,5.5,4.2,7,2,New,200.59,High
PROP-006453,Hyderabad,Kondapur,Standard,Villa,4,4,4,2321,2024,28,34,Top (20+),West,Fully Furnished,3,2,9.2,0,0,1,1,4274,17.2,1.1,7,2,Resale,198.51,High
PROP-020516,Bangalore,Electronic City,Standard,Villa,3,4,0,1641,1389,10,18,High (10-19),East,Semi-Furnished,4,3,7.0,0,1,1,1,4736,12.5,2.5,1,2,Resale,182.22,Low
PROP-009975,Hyderabad,Jubilee Hills,Premium,Villa,2,2,0,1311,1120,3,9,Low (1-4),North-East,Unfurnished,6,3,8.5,1,1,1,1,5770,8.1,3.6,3,3,Resale,177.46,Low
PROP-048399,Bangalore,Electronic City,Standard,Independent House,5,6,0,2327,1973,7,14,Mid (5-9),West,Unfurnished,0,3,5.6,0,0,0,1,3860,16.4,2.1,0,0,Resale,190.61,High
PROP-008290,Bangalore,Indiranagar,Premium,Villa,4,4,2,2087,1791,4,5,Low (1-4),North-East,Semi-Furnished,12,5,7.9,1,1,1,1,6505,8.8,1.1,3,4,Resale,302.63,High
PROP-037174,Delhi,South Delhi,Premium,Studio,1,2,0,353,305,6,15,Mid (5-9),South-West,Unfurnished,4,1,6.6,0,1,1,1,3388,8.2,1.1,5,1,Resale,55.41,Low
PROP-022332,Bangalore,Koramangala,Premium,Apartment,4,4,2,1872,1572,3,8,Low (1-4),South-West,Semi-Furnished,2,3,5.7,1,1,1,1,5846,5.9,0.4,3,3,Resale,229.62,High
PROP-017676,Mumbai,Thane,Affordable,Independent House,3,2,4,1907,1541,15,19,High (10-19),South,Unfurnished,25,1,4.2,0,0,0,1,2817,19.5,4.4,3,1,Resale,62.06,Low
PROP-026202,Delhi,Noida Extension,Affordable,Villa,4,5,2,2373,1906,7,11,Mid (5-9),West,Semi-Furnished,0,4,7.7,0,0,1,1,3125,23.9,6.5,1,1,Resale,150.33,Low
PROP-037404,Mumbai,Thane,Affordable,Independent House,4,4,3,2379,1938,5,6,Mid (5-9),South-West,Fully Furnished,0,3,3.3,0,0,1,1,3214,22.2,0.1,2,0,Resale,83.84,Low
PROP-044181,Delhi,Dwarka,Standard,Independent House,4,4,1,1995,1696,3,12,Low (1-4),South,Unfurnished,20,1,4.4,0,0,0,1,3491,10.6,2.7,3,2,Resale,156.32,Low
PROP-043256,Delhi,Gurgaon DLF,Premium,Penthouse,5,5,4,2446,2079,12,16,High (10-19),West,Semi-Furnished,13,4,8.7,1,1,1,1,7507,5.8,1.1,0,3,Resale,425.87,High
PROP-048059,Bangalore,Koramangala,Premium,Apartment,2,3,0,1129,903,8,12,Mid (5-9),West,Fully Furnished,4,0,6.4,1,0,1,1,4201,6.3,2.2,6,3,Resale,135.38,Low
PROP-028071,Mumbai,Powai,Standard,Apartment,3,4,4,1320,1157,15,17,High (10-19),East,Unfurnished,12,3,5.2,0,0,0,1,2446,11.1,3.4,3,1,Resale,96.11,Low
PROP-006196,Hyderabad,Banjara Hills,Premium,Apartment,2,3,2,1055,861,15,19,High (10-19),North-West,Semi-Furnished,0,0,6.8,0,0,1,1,2946,5.5,7.0,5,3,Resale,147.89,Low
PROP-041301,Hyderabad,Banjara Hills,Premium,Independent House,5,5,1,2685,2258,0,17,Ground,East,Fully Furnished,6,2,4.6,1,1,1,0,6860,6.3,0.4,5,2,New,481.89,High
PROP-046292,Hyderabad,Kondapur,Standard,Apartment,3,4,1,1302,1104,0,15,Ground,East,Fully Furnished,2,0,3.3,0,0,0,0,2880,10.9,1.6,1,0,Resale,150.11,Low
PROP-029212,Mumbai,Andheri,Standard,Row House,4,4,2,1804,1444,5,7,Mid (5-9),South-East,Unfurnished,11,2,5.8,0,0,0,1,2573,10.5,1.3,0,2,Resale,159.77,Low
PROP-037178,Mumbai,Bandra,Premium,Independent House,5,6,2,2612,2176,8,17,Mid (5-9),East,Unfurnished,1,0,5.3,1,0,1,1,5674,4.2,3.0,5,3,New,355.81,High
PROP-002247,Bangalore,Indiranagar,Premium,Apartment,2,2,0,945,779,6,7,Mid (5-9),South-West,Unfurnished,4,0,6.3,1,0,1,1,3672,6.5,0.5,4,2,New,100.97,Low
PROP-032482,Bangalore,Electronic City,Standard,Row House,4,4,4,1857,1507,11,16,High (10-19),South,Unfurnished,8,3,4.6,0,0,1,1,3751,15.3,5.3,3,1,Resale,163.82,Low
PROP-024075,Hyderabad,Jubilee Hills,Premium,Independent House,5,5,0,2683,2350,7,16,Mid (5-9),South-West,Fully Furnished,3,1,6.8,0,1,0,1,6135,7.4,4.0,3,2,Resale,379.15,High
PROP-016140,Bangalore,Koramangala,Premium,Apartment,3,4,2,1519,1236,19,21,High (10-19),North-West,Semi-Furnished,3,2,4.7,1,1,1,1,7225,6.9,4.1,2,4,New,260.84,High
PROP-025396,Delhi,Noida Sector 62,Standard,Apartment,3,3,1,1239,1047,5,13,Mid (5-9),North,Unfurnished,2,2,4.5,0,0,1,1,2467,13.5,1.5,4,2,Resale,102.52,Low
PROP-002531,Bangalore,Whitefield,Standard,Independent House,5,5,0,2504,2050,14,22,High (10-19),West,Semi-Furnished,1,2,6.0,0,0,1,1,3504,10.1,1.1,5,0,Resale,254.82,High
PROP-043341,Mumbai,Bandra,Premium,Apartment,2,2,0,910,768,6,10,Mid (5-9),South-East,Unfurnished,40,0,5.3,1,0,1,1,3139,5.9,2.5,3,1,Resale,90.21,Low
PROP-028112,Bangalore,Whitefield,Standard,Apartment,3,2,2,1437,1242,14,17,High (10-19),North,Semi-Furnished,0,1,5.8,0,0,1,1,3898,10.1,0.6,1,0,Resale,159.59,Low
PROP-041650,Bangalore,Whitefield,Standard,Apartment,3,3,4,1291,1112,2,11,Low (1-4),South,Semi-Furnished,18,4,4.8,1,0,0,1,3728,11.3,1.4,6,2,Resale,143.77,Low
PROP-024836,Bangalore,Indiranagar,Premium,Apartment,4,4,3,1822,1571,7,13,Mid (5-9),North-West,Semi-Furnished,6,2,6.4,0,1,1,1,4649,5.9,2.2,2,4,Resale,154.61,Low
PROP-022378,Mumbai,Bandra,Premium,Apartment,3,3,3,1380,1185,39,41,Top (20+),East,Unfurnished,0,0,6.3,0,1,1,1,3886,7.6,3.4,4,3,New,248.08,High
PROP-019895,Mumbai,Powai,Standard,Apartment,3,3,2,1244,1073,8,9,Mid (5-9),North,Semi-Furnished,9,3,6.0,1,0,1,1,3835,12.8,1.3,3,0,Resale,94.87,Low
PROP-016919,Bangalore,Koramangala,Premium,Row House,4,4,2,1865,1571,4,10,Low (1-4),West,Fully Furnished,6,1,6.3,1,0,1,1,4845,4.4,1.2,3,2,Resale,233.22,High
PROP-002066,Delhi,Noida Sector 62,Standard,Studio,1,1,2,353,305,37,43,Top (20+),North,Unfurnished,10,3,5.3,0,0,0,1,1805,17.1,2.8,4,0,Resale,29.68,Low
PROP-011514,Delhi,South Delhi,Premium,Apartment,2,2,0,701,582,7,11,Mid (5-9),North-West,Semi-Furnished,7,2,6.1,1,0,1,1,2452,4.0,3.1,8,4,New,102.72,Low
PROP-048758,Hyderabad,Gachibowli,Standard,Villa,4,5,2,2365,1913,8,10,Mid (5-9),North-East,Semi-Furnished,0,2,6.7,1,0,1,1,4971,14.2,4.8,3,0,New,230.9,High
PROP-038363,Mumbai,Bandra,Premium,Villa,5,5,3,2540,2231,0,13,Ground,North,Fully Furnished,4,5,9.4,1,1,1,0,6742,5.7,0.5,1,3,Resale,452.1,High
PROP-015501,Delhi,Gurgaon DLF,Premium,Row House,3,4,2,1281,1065,1,4,Low (1-4),South-West,Unfurnished,7,1,4.3,0,0,1,0,2867,4.1,2.0,6,1,New,191.52,High
PROP-029006,Mumbai,Andheri,Standard,Independent House,3,4,0,1665,1432,14,15,High (10-19),North,Semi-Furnished,4,0,1.9,0,0,0,1,2710,12.8,1.0,0,0,Resale,163.73,Low
PROP-011958,Delhi,South Delhi,Premium,Row House,5,6,2,2046,1763,8,12,Mid (5-9),North,Semi-Furnished,4,3,8.3,0,1,1,1,5573,4.9,5.2,3,2,Resale,240.56,High
PROP-036420,Delhi,Noida Sector 62,Standard,Villa,3,4,2,1638,1349,2,6,Low (1-4),East,Unfurnished,10,5,7.2,0,0,1,1,3362,16.1,8.8,3,4,Resale,112.22,Low
PROP-049042,Bangalore,Indiranagar,Premium,Independent House,3,4,2,1771,1477,1,5,Low (1-4),East,Semi-Furnished,7,1,6.6,0,1,1,0,4434,5.9,5.9,7,2,Resale,227.74,High
PROP-038438,Mumbai,Andheri,Standard,Villa,4,4,1,2226,1901,17,20,High (10-19),South-East,Unfurnished,0,3,6.0,1,0,1,1,4464,13.9,1.4,1,4,New,277.42,High
PROP-032587,Bangalore,Koramangala,Premium,Studio,1,1,2,421,343,0,7,Ground,North-East,Semi-Furnished,10,3,6.6,0,1,1,0,4927,4.2,0.7,3,6,New,52.34,Low
PROP-012964,Hyderabad,Banjara Hills,Premium,Apartment,3,4,1,1464,1243,8,15,Mid (5-9),East,Semi-Furnished,9,2,5.7,0,0,1,1,1672,4.3,4.9,5,4,Resale,130.88,Low
PROP-018146,Bangalore,Electronic City,Standard,Apartment,3,3,1,1349,1185,15,16,High (10-19),North-East,Fully Furnished,7,3,6.2,0,0,1,1,3285,14.9,1.4,3,1,Resale,71.81,Low
PROP-032904,Bangalore,Electronic City,Standard,Apartment,4,5,2,1740,1516,5,9,Mid (5-9),North-West,Fully Furnished,5,3,4.5,0,0,0,1,3244,16.3,5.9,5,3,Resale,174.25,Low
PROP-012273,Delhi,Noida Extension,Affordable,Row House,5,5,4,2071,1810,22,31,Top (20+),West,Fully Furnished,9,4,4.5,0,0,1,1,3194,20.9,0.5,1,3,Resale,105.41,Low
PROP-013628,Mumbai,Thane,Affordable,Apartment,3,3,1,1346,1138,15,23,High (10-19),North,Fully Furnished,0,0,3.7,0,0,1,1,2628,26.1,0.2,3,0,Resale,95.19,Low
PROP-017566,Delhi,Noida Extension,Affordable,Independent House,2,2,2,1273,1023,7,8,Mid (5-9),South-West,Semi-Furnished,1,3,5.4,0,0,1,1,2825,21.3,0.1,3,1,Resale,58.69,Low
PROP-001716,Mumbai,Bandra,Premium,Row House,3,3,2,1385,1205,10,14,High (10-19),North,Unfurnished,7,5,5.7,1,1,1,1,6108,5.2,0.7,3,3,Resale,275.99,High
PROP-030622,Bangalore,Electronic City,Standard,Apartment,2,3,3,998,864,24,28,Top (20+),North-East,Fully Furnished,2,4,6.2,1,0,0,1,3978,11.3,0.5,2,3,New,107.37,Low
PROP-013935,Hyderabad,Jubilee Hills,Premium,Independent House,4,4,0,2247,1912,13,14,High (10-19),North-East,Fully Furnished,2,2,7.6,1,0,1,1,4560,9.7,11.3,4,3,New,288.65,High
PROP-038965,Bangalore,Electronic City,Standard,Independent House,5,5,4,2579,2236,9,10,Mid (5-9),West,Fully Furnished,12,3,5.2,0,0,1,1,3955,12.2,1.3,0,2,Resale,310.37,High
PROP-032744,Delhi,South Delhi,Premium,Villa,5,6,0,2792,2240,39,45,Top (20+),East,Unfurnished,2,1,7.9,1,1,1,1,7394,4.4,0.3,4,5,Resale,456.12,High
PROP-028970,Hyderabad,Jubilee Hills,Premium,Row House,3,3,0,1586,1324,8,9,Mid (5-9),North,Semi-Furnished,6,2,8.7,0,0,0,1,2439,6.4,11.6,4,2,Resale,195.83,High
PROP-007692,Mumbai,Thane,Affordable,Penthouse,4,5,1,1968,1681,6,7,Mid (5-9),North-East,Semi-Furnished,7,2,7.2,1,0,1,1,4449,20.3,0.7,1,1,Resale,100.75,Low
PROP-012059,Delhi,South Delhi,Premium,Apartment,2,2,2,1052,888,10,12,High (10-19),South-West,Semi-Furnished,2,0,8.3,1,0,1,1,3302,7.6,1.5,4,4,Resale,145.24,Low
PROP-046846,Delhi,Noida Sector 62,Standard,Independent House,4,5,4,2244,1932,3,11,Low (1-4),South,Fully Furnished,4,1,5.9,0,0,1,1,3031,11.2,1.3,1,1,Resale,254.39,High
PROP-017375,Bangalore,Indiranagar,Premium,Apartment,2,2,3,951,814,7,16,Mid (5-9),East,Unfurnished,8,1,5.2,1,1,1,1,5845,4.5,6.6,5,5,Resale,123.56,Low
PROP-042794,Mumbai,Powai,Standard,Apartment,3,4,0,1353,1152,17,26,High (10-19),East,Semi-Furnished,5,1,6.2,0,0,0,1,2254,13.4,0.9,3,1,Resale,119.41,Low
PROP-002489,Hyderabad,Kondapur,Standard,Independent House,3,3,1,1535,1260,2,8,Low (1-4),South-West,Semi-Furnished,17,2,4.7,0,0,0,1,3006,16.2,0.2,1,1,New,82.02,Low
PROP-026706,Bangalore,Electronic City,Standard,Villa,2,3,1,1436,1246,3,4,Low (1-4),South,Unfurnished,9,1,6.2,1,0,1,1,3569,15.0,5.9,3,0,Resale,138.27,Low
PROP-040615,Bangalore,Electronic City,Standard,Villa,2,2,2,1315,1156,0,16,Ground,South,Semi-Furnished,8,2,8.0,1,0,1,0,3932,10.4,0.8,1,1,New,114.49,Low
PROP-047797,Hyderabad,Kondapur,Standard,Apartment,2,3,0,665,567,6,7,Mid (5-9),South-West,Semi-Furnished,0,2,5.9,0,0,1,1,1636,18.3,7.8,3,3,Resale,48.09,Low
PROP-043118,Mumbai,Bandra,Premium,Villa,4,5,2,2179,1873,3,7,Low (1-4),North-East,Semi-Furnished,1,1,10.0,1,1,1,1,6817,4.3,2.1,3,3,Resale,309.91,High
PROP-024539,Bangalore,HSR Layout,Standard,Apartment,3,3,2,1513,1261,9,12,Mid (5-9),South-East,Unfurnished,2,2,4.4,0,0,0,1,2220,12.2,7.7,4,0,Resale,129.53,Low
PROP-028680,Bangalore,HSR Layout,Standard,Apartment,3,3,2,1411,1133,0,16,Ground,West,Unfurnished,13,3,4.9,1,0,1,0,4650,10.9,3.0,1,5,Resale,126.01,Low
PROP-009825,Mumbai,Bandra,Premium,Villa,5,6,1,2818,2317,7,16,Mid (5-9),North-East,Semi-Furnished,1,1,8.5,1,1,1,1,6986,5.1,0.7,1,3,Resale,544.16,High
PROP-035619,Bangalore,Indiranagar,Premium,Row House,3,3,2,1333,1110,4,6,Low (1-4),East,Semi-Furnished,1,1,6.5,0,1,0,1,4738,6.9,0.8,3,4,Resale,202.76,High
PROP-048232,Bangalore,Indiranagar,Premium,Apartment,3,3,4,1319,1117,14,21,High (10-19),East,Unfurnished,0,1,6.8,1,0,1,1,4130,4.4,0.5,2,0,Resale,165.62,Low
PROP-012817,Hyderabad,Jubilee Hills,Premium,Studio,2,2,0,982,787,5,6,Mid (5-9),East,Semi-Furnished,3,1,7.3,0,1,1,1,3967,4.4,2.3,6,2,New,145.35,Low
PROP-004254,Bangalore,Electronic City,Standard,Villa,5,4,3,2420,2111,0,16,Ground,South,Unfurnished,0,3,8.3,0,0,0,0,3117,10.4,1.7,0,0,Resale,141.02,Low
PROP-038146,Mumbai,Powai,Standard,Row House,3,2,4,1330,1142,5,6,Mid (5-9),South-West,Unfurnished,1,3,4.1,0,0,0,1,1313,14.4,0.3,3,3,Resale,91.18,Low
PROP-021053,Mumbai,Bandra,Premium,Independent House,3,3,2,1826,1469,10,16,High (10-19),North,Unfurnished,4,5,6.6,1,0,0,1,4207,8.6,5.2,3,4,New,241.48,High
PROP-020756,Hyderabad,Jubilee Hills,Premium,Apartment,5,5,1,2266,1845,5,13,Mid (5-9),North,Fully Furnished,4,1,6.2,1,0,1,1,4732,4.6,0.4,2,5,Resale,341.56,High
PROP-043939,Delhi,South Delhi,Premium,Independent House,4,5,1,2099,1795,7,13,Mid (5-9),East,Semi-Furnished,14,4,5.1,0,1,1,1,5061,5.3,6.8,1,4,Resale,301.3,High
